municipio,estado,bioma,latitude,longitude,frp_previsto,risco,semana_sin,semana_cos,precipitacao_total,dias_sem_chuva_max
ERVÁLIA,MINAS GERAIS,Mata Atlântica,-20.8647254470046,-42.59433806912441,11.537099,Alto,0.12053668025532308,-0.992708874098054,3.7696491228070177,25.82456140350877
ESCADA,PERNAMBUCO,Mata Atlântica,-8.367749182250394,-35.27251793502378,7.9454627,Médio,0.12053668025532308,-0.992708874098054,2.3082,22.59
ESMERALDA,RIO GRANDE DO SUL,Mata Atlântica,-28.005670415094343,-51.17265713207546,6.0762596,Médio,0.12053668025532308,-0.992708874098054,1.106,5.92
ESMERALDAS,MINAS GERAIS,Cerrado,-19.708697922198052,-44.28452357616977,11.617768,Alto,0.12053668025532308,-0.992708874098054,3.0854255319148933,34.58510638297872
ESPERA FELIZ,MINAS GERAIS,Mata Atlântica,-20.601227251948046,-41.939221044155836,10.071329,Médio,0.12053668025532308,-0.992708874098054,1.0714285714285714,32.37662337662338
ESPERANTINA,PIAUÍ,Caatinga,-3.8132717993079597,-42.19326898961937,19.741264,Alto,0.12053668025532308,-0.992708874098054,15.68492385786802,16.3502538071066
ESPERANTINÓPOLIS,MARANHÃO,Cerrado,-4.899652137683525,-44.91659610407832,24.516438,Alto,0.12053668025532308,-0.992708874098054,21.709150943396228,17.764150943396228
ESPIGÃO ALTO DO IGUAÇU,PARANÁ,Mata Atlântica,-25.387731393939397,-52.75984003636362,6.560704,Médio,0.12053668025532308,-0.992708874098054,5.5441935483870965,5.629032258064516
ESPIGÃO D'OESTE,RONDÔNIA,Amazônia,-11.279427986536115,-60.69185631446345,21.771967,Alto,0.12053668025532308,-0.992708874098054,53.48093457943925,17.813084112149532
ESPINOSA,MINAS GERAIS,Caatinga,-14.754906679841891,-43.09128079051382,15.2258415,Alto,0.12053668025532308,-0.992708874098054,3.210782122905028,22.860335195530727
ESPLANADA,BAHIA,Caatinga,-11.710600000000001,-37.920307083333334,6.9074917,Médio,0.12053668025532308,-0.992708874098054,0.7991304347826086,14.695652173913043
ESPUMOSO,RIO GRANDE DO SUL,Mata Atlântica,-28.91725943089432,-52.779651626016246,4.5935116,Baixo,0.12053668025532308,-0.992708874098054,0.92,6.0
ESPÍRITO SANTO,RIO GRANDE DO NORTE,Mata Atlântica,-6.304788137254901,-35.296085558823535,18.751179,Alto,0.12053668025532308,-0.992708874098054,2.5082857142857145,25.228571428571428
ESPÍRITO SANTO DO PINHAL,SÃO PAULO,Cerrado,-22.185609628175534,-46.819192833718255,8.060088,Médio,0.12053668025532308,-0.992708874098054,3.932289156626506,11.072289156626505
ESTEIO,RIO GRANDE DO SUL,Pampa,-29.861872222222228,-51.17532833333333,5.0066385,Médio,0.12053668025532308,-0.992708874098054,3.3183333333333334,2.6666666666666665
ESTIVA GERBI,SÃO PAULO,Cerrado,-22.238407888888887,-46.94386677777778,9.6622095,Médio,0.12053668025532308,-0.992708874098054,1.0838709677419354,11.35483870967742
ESTREITO,MARANHÃO,Cerrado,-6.781033582573573,-47.24810200600114,21.385122,Alto,0.12053668025532308,-0.992708874098054,43.5498064516129,16.083870967741934
ESTRELA,RIO GRANDE DO SUL,Mata Atlântica,-29.533954181818185,-51.96333596363637,3.932923,Baixo,0.12053668025532308,-0.992708874098054,0.7955172413793103,4.275862068965517
ESTRELA D'OESTE,SÃO PAULO,Mata Atlântica,-20.262353524271845,-50.412419223300965,21.119045,Alto,0.12053668025532308,-0.992708874098054,1.295263157894737,13.657894736842104
ESTRELA DALVA,MINAS GERAIS,Mata Atlântica,-21.689640740740742,-42.450365185185184,7.3809886,Médio,0.12053668025532308,-0.992708874098054,0.9577777777777778,7.611111111111111
ESTRELA DE ALAGOAS,ALAGOAS,Caatinga,-9.3995949689441,-36.77855590062112,10.135926,Médio,0.12053668025532308,-0.992708874098054,0.270625,19.020833333333332
ESTRELA DO INDAIÁ,MINAS GERAIS,Cerrado,-19.60998820801232,-45.863067331278884,13.443661,Alto,0.12053668025532308,-0.992708874098054,15.65544117647059,24.352941176470587
ESTÂNCIA,SERGIPE,Mata Atlântica,-11.239323432835821,-37.37816610447763,5.628339,Médio,0.12053668025532308,-0.992708874098054,0.7902409638554218,0.0
ESTÂNCIA VELHA,RIO GRANDE DO SUL,Mata Atlântica,-29.632327142857143,-51.21097428571428,4.4611735,Baixo,0.12053668025532308,-0.992708874098054,1.7953333333333332,3.933333333333333
EUCLIDES DA CUNHA,BAHIA,Caatinga,-10.464364200268816,-38.94347709274193,13.791907,Alto,0.12053668025532308,-0.992708874098054,2.6502479338842977,26.644628099173552
EUCLIDES DA CUNHA PAULISTA,SÃO PAULO,Mata Atlântica,-22.55453350364964,-52.55282007299268,17.972263,Alto,0.12053668025532308,-0.992708874098054,2.6322580645161286,5.161290322580645
EUNÁPOLIS,BAHIA,Mata Atlântica,-16.325630381720426,-39.56972637634411,10.572647,Médio,0.12053668025532308,-0.992708874098054,3.487878787878788,15.171717171717171
EUSÉBIO,CEARÁ,Caatinga,-3.8682542201834855,-38.445368715596345,3.7952983,Baixo,0.12053668025532308,-0.992708874098054,0.16046511627906979,0.0
EXTREMA,MINAS GERAIS,Mata Atlântica,-22.826254665254236,-46.3066084237288,6.863461,Médio,0.12053668025532308,-0.992708874098054,3.8697468354430384,7.493670886075949
EXTREMOZ,RIO GRANDE DO NORTE,Caatinga,-5.706323333333334,-35.32348266666666,7.088945,Médio,0.12053668025532308,-0.992708874098054,0.19073170731707317,20.21951219512195
EXU,PERNAMBUCO,Caatinga,-7.4850664374225495,-39.74714891387857,19.209717,Alto,0.12053668025532308,-0.992708874098054,6.711407407407407,35.58518518518518
FAGUNDES,PARAÍBA,Caatinga,-7.379936376146787,-35.77880536697247,5.9385014,Médio,0.12053668025532308,-0.992708874098054,0.4938,27.74
FAINA,GOIÁS,Cerrado,-15.470558998875136,-50.3642782463442,20.116,Alto,0.12053668025532308,-0.992708874098054,14.975058823529412,15.83529411764706
FARIAS BRITO,CEARÁ,Caatinga,-6.920648381742738,-39.55067278699862,19.530201,Alto,0.12053668025532308,-0.992708874098054,1.1868918918918918,36.472972972972975
FARO,PARÁ,Amazônia,-1.9458102015836358,-56.83106971956451,10.484313,Médio,0.12053668025532308,-0.992708874098054,12.847272727272726,5.414141414141414
FAROL,PARANÁ,Mata Atlântica,-24.106232580645162,-52.630848387096776,10.782309,Médio,0.12053668025532308,-0.992708874098054,5.830666666666667,7.666666666666667
FARROUPILHA,RIO GRANDE DO SUL,Mata Atlântica,-29.24321148809523,-51.345564047619064,5.2667704,Médio,0.12053668025532308,-0.992708874098054,1.8202702702702702,3.9594594594594597
FAXINAL DO SOTURNO,RIO GRANDE DO SUL,Mata Atlântica,-29.557233243243243,-53.486429189189195,4.2218447,Baixo,0.12053668025532308,-0.992708874098054,1.2566666666666668,3.888888888888889
FAXINAL DOS GUEDES,SANTA CATARINA,Mata Atlântica,-26.875772500000004,-52.246675,5.9000483,Médio,0.12053668025532308,-0.992708874098054,0.9944117647058824,5.794117647058823
FAZENDA NOVA,GOIÁS,Cerrado,-16.05297612032313,-50.98787907610545,17.800768,Alto,0.12053668025532308,-0.992708874098054,9.301538461538462,15.820512820512821
FAZENDA RIO GRANDE,PARANÁ,Mata Atlântica,-25.658613913043478,-49.28517347826087,5.407942,Médio,0.12053668025532308,-0.992708874098054,3.448684210526316,5.5
FAZENDA VILANOVA,RIO GRANDE DO SUL,Mata Atlântica,-29.596619423076923,-51.82839653846155,4.200124,Baixo,0.12053668025532308,-0.992708874098054,0.12434782608695653,4.956521739130435
FEIJÓ,ACRE,Amazônia,-8.534879568589819,-70.42277766906562,23.59908,Alto,0.12053668025532308,-0.992708874098054,858.8850420168068,9.008403361344538
FEIRA DA MATA,BAHIA,Cerrado,-14.127481104978774,-44.210279192975676,19.89282,Alto,0.12053668025532308,-0.992708874098054,10.380571428571429,30.492857142857144
FEIRA DE SANTANA,BAHIA,Caatinga,-12.25610061302682,-38.900753609195405,10.51868,Médio,0.12053668025532308,-0.992708874098054,1.0831034482758621,18.603448275862068
FEIRA GRANDE,ALAGOAS,Caatinga,-9.853145789473686,-36.67451842105263,13.547929,Alto,0.12053668025532308,-0.992708874098054,0.07928571428571429,20.464285714285715
FEIRA NOVA,PERNAMBUCO,Mata Atlântica,-7.948411465517244,-35.352745181034486,8.7283325,Médio,0.12053668025532308,-0.992708874098054,1.335263157894737,15.508771929824562
FEIRA NOVA DO MARANHÃO,MARANHÃO,Cerrado,-7.003066997104497,-46.62677636088444,20.657145,Alto,0.12053668025532308,-0.992708874098054,26.192307692307693,16.25
FELIPE GUERRA,RIO GRANDE DO NORTE,Caatinga,-5.526489180281691,-37.65094565352112,10.909376,Médio,0.12053668025532308,-0.992708874098054,1.2538961038961038,37.96103896103896
FELISBURGO,MINAS GERAIS,Mata Atlântica,-16.631573107344632,-40.714692384180786,9.529752,Médio,0.12053668025532308,-0.992708874098054,0.7571666666666667,13.816666666666666
FELIXLÂNDIA,MINAS GERAIS,Cerrado,-18.68953732615716,-44.98168277717977,14.2606735,Alto,0.12053668025532308,-0.992708874098054,5.519405940594059,27.99009900990099
FELIZ,RIO GRANDE DO SUL,Mata Atlântica,-29.437997142857142,-51.269240952380954,3.7750552,Baixo,0.12053668025532308,-0.992708874098054,0.01625,4.3125
FELIZ DESERTO,ALAGOAS,Mata Atlântica,-10.274463755298653,-36.332000229287075,36.34888,Alto,0.12053668025532308,-0.992708874098054,2.1098550724637684,0.0
FELIZ NATAL,MATO GROSSO,Amazônia,-12.14018229429818,-54.567750846905795,36.40076,Alto,0.12053668025532308,-0.992708874098054,309.9959322033898,21.71186440677966
FERNANDES PINHEIRO,PARANÁ,Mata Atlântica,-25.56315851851852,-50.49781807407409,5.9191055,Médio,0.12053668025532308,-0.992708874098054,0.7247727272727272,5.75
FERNANDES TOURINHO,MINAS GERAIS,Mata Atlântica,-19.112141563380284,-42.094231605633816,8.020329,Médio,0.12053668025532308,-0.992708874098054,0.0,34.0
FERNANDO FALCÃO,MARANHÃO,Cerrado,-6.157808422894475,-45.27728051250418,26.509302,Alto,0.12053668025532308,-0.992708874098054,62.3739375,25.99375
FERNANDO PRESTES,SÃO PAULO,Mata Atlântica,-21.29970343877551,-48.68937622448979,23.330181,Alto,0.12053668025532308,-0.992708874098054,4.297820512820513,12.205128205128204
FERNANDÓPOLIS,SÃO PAULO,Mata Atlântica,-20.25372582491583,-50.29490764309762,26.063158,Alto,0.12053668025532308,-0.992708874098054,3.1707936507936507,22.761904761904763
FERNÃO,SÃO PAULO,Mata Atlântica,-22.35198916666667,-49.5077498125,19.090187,Alto,0.12053668025532308,-0.992708874098054,1.0172727272727273,6.181818181818182
FERREIRA GOMES,AMAPÁ,Amazônia,0.8968115007598786,-51.17402361018236,13.84603,Alto,0.12053668025532308,-0.992708874098054,49.61338235294118,10.823529411764707
FERREIROS,PERNAMBUCO,Mata Atlântica,-7.474757659898477,-35.23528028934011,13.311723,Alto,0.12053668025532308,-0.992708874098054,0.7125925925925927,30.01851851851852
FERROS,MINAS GERAIS,Mata Atlântica,-19.223713577039277,-42.9736208194864,12.837175,Alto,0.12053668025532308,-0.992708874098054,15.19,25.96
FERVEDOURO,MINAS GERAIS,Mata Atlântica,-20.669911291666665,-42.30719607291667,10.9289465,Médio,0.12053668025532308,-0.992708874098054,3.3723529411764703,32.1764705882353
FIGUEIRÃO,MATO GROSSO DO SUL,Cerrado,-18.771781759513914,-53.808857460505294,28.176577,Alto,0.12053668025532308,-0.992708874098054,26.345,16.510416666666668
FIGUEIRÓPOLIS,TOCANTINS,Cerrado,-12.28846105617147,-49.29612918551368,21.748499,Alto,0.12053668025532308,-0.992708874098054,11.384196428571428,26.580357142857142
FIGUEIRÓPOLIS D'OESTE,MATO GROSSO,Amazônia,-15.540089679144385,-58.719957593582876,12.581635,Alto,0.12053668025532308,-0.992708874098054,5.611538461538462,10.903846153846153
FILADÉLFIA,BAHIA,Caatinga,-10.690863273657286,-40.14571751918159,22.285223,Alto,0.12053668025532308,-0.992708874098054,9.316153846153847,20.502564102564104
FIRMINÓPOLIS,GOIÁS,Cerrado,-16.641861095890413,-50.32934520547945,21.607761,Alto,0.12053668025532308,-0.992708874098054,4.468709677419355,24.35483870967742
FLEXEIRAS,ALAGOAS,Mata Atlântica,-9.256920461538462,-35.742975697435895,8.18462,Médio,0.12053668025532308,-0.992708874098054,0.3353125,19.234375
FLOR DA SERRA DO SUL,PARANÁ,Mata Atlântica,-26.252929148936172,-53.28133595744681,6.094731,Médio,0.12053668025532308,-0.992708874098054,1.9606818181818182,5.2272727272727275
FLORAÍ,PARANÁ,Mata Atlântica,-23.3271156,-52.31002464,11.650795,Alto,0.12053668025532308,-0.992708874098054,3.8874999999999997,4.96875
FLOREAL,SÃO PAULO,Mata Atlântica,-20.627687884615383,-50.15228653846153,21.466928,Alto,0.12053668025532308,-0.992708874098054,0.8,7.933333333333334
FLORES,PERNAMBUCO,Caatinga,-7.902802160639195,-37.91059632043735,14.309799,Alto,0.12053668025532308,-0.992708874098054,5.425867768595041,21.15702479338843
FLORES DA CUNHA,RIO GRANDE DO SUL,Mata Atlântica,-29.02309197183098,-51.20850859154928,4.4570656,Baixo,0.12053668025532308,-0.992708874098054,0.6297619047619047,2.5952380952380953
FLORES DE GOIÁS,GOIÁS,Cerrado,-14.731589422577912,-46.87711521110707,19.613548,Alto,0.12053668025532308,-0.992708874098054,22.097808219178084,24.883561643835616
FLORES DO PIAUÍ,PIAUÍ,Caatinga,-7.639527008570985,-42.83923788514883,17.446028,Alto,0.12053668025532308,-0.992708874098054,5.222799999999999,27.77
FLORESTA,PARANÁ,Mata Atlântica,-23.594567941176468,-52.060983529411764,15.0024,Alto,0.12053668025532308,-0.992708874098054,3.9528244274809166,24.923664122137403
FLORESTA AZUL,BAHIA,Mata Atlântica,-14.847902926829272,-39.705960302439024,9.477821,Médio,0.12053668025532308,-0.992708874098054,2.9066071428571427,13.732142857142858
FLORESTA DO ARAGUAIA,PARÁ,Amazônia,-7.527040087317148,-49.58242956899411,19.570059,Alto,0.12053668025532308,-0.992708874098054,44.92093333333334,17.686666666666667
FLORIANO,PIAUÍ,Caatinga,-7.035893765203579,-43.03342288185985,20.354734,Alto,0.12053668025532308,-0.992708874098054,19.634387351778656,31.557312252964426
FLORÂNIA,RIO GRANDE DO NORTE,Caatinga,-6.152083416666668,-36.82266708333334,12.093443,Alto,0.12053668025532308,-0.992708874098054,3.208030303030303,36.833333333333336
FLORÍNEA,SÃO PAULO,Mata Atlântica,-22.87053447761194,-50.716595074626866,17.798819,Alto,0.12053668025532308,-0.992708874098054,3.8276190476190473,5.333333333333333
FONTE BOA,AMAZONAS,Amazônia,-2.5723765372168286,-66.53891591067962,7.1437664,Médio,0.12053668025532308,-0.992708874098054,28.330416666666668,2.4375
FONTOURA XAVIER,RIO GRANDE DO SUL,Mata Atlântica,-29.013522880952387,-52.36428204761904,4.8904343,Baixo,0.12053668025532308,-0.992708874098054,1.9818390804597703,5.241379310344827
FORMIGA,MINAS GERAIS,Cerrado,-20.571497044198903,-45.62647661878454,11.756883,Alto,0.12053668025532308,-0.992708874098054,4.188563218390805,24.971264367816094
FORMIGUEIRO,RIO GRANDE DO SUL,Pampa,-29.948146727272736,-53.50701127272727,3.6376135,Baixo,0.12053668025532308,-0.992708874098054,0.5925581395348837,5.232558139534884
FORMOSA,GOIÁS,Cerrado,-15.392201090051582,-47.25900654428888,23.125257,Alto,0.12053668025532308,-0.992708874098054,28.755555555555556,31.30065359477124
FORMOSA DA SERRA NEGRA,MARANHÃO,Cerrado,-6.506948960485424,-46.131100067263596,24.593523,Alto,0.12053668025532308,-0.992708874098054,38.48858156028369,28.404255319148938
FORMOSA DO OESTE,PARANÁ,Mata Atlântica,-24.273448333333334,-53.360045833333324,8.892617,Médio,0.12053668025532308,-0.992708874098054,0.5854545454545454,4.818181818181818
FORMOSA DO RIO PRETO,BAHIA,Cerrado,-11.033726506060294,-45.698470104279,31.113474,Alto,0.12053668025532308,-0.992708874098054,77.64898876404494,38.20786516853933
FORMOSO,MINAS GERAIS,Cerrado,-15.21766485947394,-46.23046112201656,16.662169,Alto,0.12053668025532308,-0.992708874098054,10.32204081632653,23.959183673469386
FORMOSO DO ARAGUAIA,TOCANTINS,Cerrado,-11.952081538546942,-50.260573844569144,38.25517,Alto,0.12053668025532308,-0.992708874098054,153.7363694267516,36.611464968152866
FORQUETINHA,RIO GRANDE DO SUL,Mata Atlântica,-29.386041,-52.139873,3.627545,Baixo,0.12053668025532308,-0.992708874098054,0.0,5.166666666666667
FORQUILHA,CEARÁ,Caatinga,-3.8396428848758464,-40.26191906546276,14.768543,Alto,0.12053668025532308,-0.992708874098054,3.1126373626373627,50.51648351648352
FORQUILHINHA,SANTA CATARINA,Mata Atlântica,-28.78869828125,-49.514199375000004,4.7384405,Baixo,0.12053668025532308,-0.992708874098054,1.4092307692307693,3.423076923076923
FORTALEZA,CEARÁ,Caatinga,-3.814571013071897,-38.51967892156862,7.001046,Médio,0.12053668025532308,-0.992708874098054,0.4076470588235294,13.911764705882353
FORTALEZA DO TABOCÃO,TOCANTINS,Cerrado,-9.108826216919741,-48.54695210412147,17.298313,Alto,0.12053668025532308,-0.992708874098054,4.5552631578947365,23.29824561403509
FORTALEZA DOS NOGUEIRAS,MARANHÃO,Cerrado,-6.907933341977029,-46.082936868604236,21.279924,Alto,0.12053668025532308,-0.992708874098054,14.915655737704919,27.827868852459016
FORTIM,CEARÁ,Caatinga,-4.464080052980133,-37.849322958057385,5.989973,Médio,0.12053668025532308,-0.992708874098054,1.7033009708737863,0.0
FORTUNA,MARANHÃO,Cerrado,-5.651959013616862,-43.994183193247544,25.88904,Alto,0.12053668025532308,-0.992708874098054,24.801538461538463,19.26153846153846
FRAIBURGO,SANTA CATARINA,Mata Atlântica,-27.04212217094017,-50.84256034188034,6.9019876,Médio,0.12053668025532308,-0.992708874098054,3.5322772277227723,5.0495049504950495
FRANCA,SÃO PAULO,Cerrado,-20.51630426433916,-47.380104584788036,16.626875,Alto,0.12053668025532308,-0.992708874098054,7.072380952380953,20.761904761904763
FRANCISCO ALVES,PARANÁ,Mata Atlântica,-24.075812142857142,-53.88889749999999,8.690861,Médio,0.12053668025532308,-0.992708874098054,2.6094117647058823,2.823529411764706
FRANCISCO BADARÓ,MINAS GERAIS,Mata Atlântica,-16.94808027027027,-42.25952175675676,12.558329,Alto,0.12053668025532308,-0.992708874098054,3.6033898305084744,26.084745762711865
FRANCISCO BELTRÃO,PARANÁ,Mata Atlântica,-26.050518619047622,-53.1429060952381,5.840605,Médio,0.12053668025532308,-0.992708874098054,2.880470588235294,3.623529411764706
FRANCISCO DANTAS,RIO GRANDE DO NORTE,Caatinga,-6.03375172839506,-38.11929950617284,13.444107,Alto,0.12053668025532308,-0.992708874098054,1.016875,36.1875
FRANCISCO DUMONT,MINAS GERAIS,Cerrado,-17.583988515236662,-44.30510073157554,17.356169,Alto,0.12053668025532308,-0.992708874098054,15.34068181818182,38.40909090909091
FRANCISCO MACEDO,PIAUÍ,Caatinga,-7.323221095890413,-40.77968797945205,16.256454,Alto,0.12053668025532308,-0.992708874098054,1.9711538461538463,31.403846153846153
FRANCISCO SANTOS,PIAUÍ,Caatinga,-7.032934685082875,-41.15125379447515,16.78627,Alto,0.12053668025532308,-0.992708874098054,1.9842307692307695,32.51282051282051
FRANCISCO SÁ,MINAS GERAIS,Cerrado,-16.40260273765924,-43.53851852468153,15.12452,Alto,0.12053668025532308,-0.992708874098054,9.008193548387096,31.93548387096774
FRANCISCÓPOLIS,MINAS GERAIS,Mata Atlântica,-18.010897804639807,-42.03490553479855,16.37558,Alto,0.12053668025532308,-0.992708874098054,12.666103896103895,29.428571428571427
FRECHEIRINHA,CEARÁ,Caatinga,-3.722764835820896,-40.82917553283583,14.780204,Alto,0.12053668025532308,-0.992708874098054,8.39463768115942,44.81159420289855
FREDERICO WESTPHALEN,RIO GRANDE DO SUL,Mata Atlântica,-27.344116969696966,-53.3658306060606,5.5577607,Médio,0.12053668025532308,-0.992708874098054,1.9504761904761905,6.142857142857143
FREI LAGONEGRO,MINAS GERAIS,Mata Atlântica,-18.131124474747473,-42.75073427777778,15.082369,Alto,0.12053668025532308,-0.992708874098054,3.022307692307692,27.73076923076923
FREI MIGUELINHO,PERNAMBUCO,Caatinga,-7.930808928571428,-35.88086071428571,5.4852033,Médio,0.12053668025532308,-0.992708874098054,0.6166666666666667,14.11111111111111
FREI ROGÉRIO,SANTA CATARINA,Mata Atlântica,-27.17170899074074,-50.770932675925934,6.65405,Médio,0.12053668025532308,-0.992708874098054,2.0337500000000004,5.875
FRONTEIRA,MINAS GERAIS,Cerrado,-20.2211490625,-49.161474930555556,22.27391,Alto,0.12053668025532308,-0.992708874098054,0.8489830508474575,24.389830508474578
FRONTEIRAS,PIAUÍ,Caatinga,-7.106137206266319,-40.56395678590077,16.619143,Alto,0.12053668025532308,-0.992708874098054,1.7856249999999998,43.770833333333336
FRUTA DE LEITE,MINAS GERAIS,Cerrado,-16.11799682758621,-42.54133651724137,13.699658,Alto,0.12053668025532308,-0.992708874098054,4.8881578947368425,24.710526315789473
FRUTAL,MINAS GERAIS,Cerrado,-20.07071209567901,-48.98117977749716,23.778467,Alto,0.12053668025532308,-0.992708874098054,10.595241379310345,19.69655172413793
FRUTUOSO GOMES,RIO GRANDE DO NORTE,Caatinga,-6.149338346456693,-37.8450157480315,13.711941,Alto,0.12053668025532308,-0.992708874098054,3.3728846153846157,40.42307692307692
FUNDÃO,ESPÍRITO SANTO,Mata Atlântica,-19.982126226562503,-40.33136529687499,8.927609,Médio,0.12053668025532308,-0.992708874098054,0.6973913043478263,5.456521739130435
FÁTIMA,BAHIA,Caatinga,-10.589708148148146,-38.207453148148154,22.411667,Alto,0.12053668025532308,-0.992708874098054,10.814513274336283,22.212389380530972
FÁTIMA DO SUL,MATO GROSSO DO SUL,Mata Atlântica,-22.354724536082475,-54.51626496907217,17.262178,Alto,0.12053668025532308,-0.992708874098054,3.0356666666666667,7.133333333333334
FÊNIX,PARANÁ,Mata Atlântica,-23.906805384615375,-52.03344871794873,8.709553,Médio,0.12053668025532308,-0.992708874098054,0.3423809523809524,5.476190476190476
GADO BRAVO,PARAÍBA,Caatinga,-7.591712711864407,-35.796510677966104,4.653782,Baixo,0.12053668025532308,-0.992708874098054,0.3861764705882353,15.5
GAMELEIRA,PERNAMBUCO,Mata Atlântica,-8.60909873493976,-35.389577463855424,6.5328283,Médio,0.12053668025532308,-0.992708874098054,0.3426923076923077,29.26923076923077
GAMELEIRA DE GOIÁS,GOIÁS,Cerrado,-16.392218700787403,-48.714715314960635,13.459298,Alto,0.12053668025532308,-0.992708874098054,1.7915217391304348,37.91304347826087
GAMELEIRAS,MINAS GERAIS,Caatinga,-14.91167947147651,-43.31804329865774,16.241827,Alto,0.12053668025532308,-0.992708874098054,7.463522727272727,17.261363636363637
GANDU,BAHIA,Mata Atlântica,-13.783860070422538,-39.4894773943662,9.206335,Médio,0.12053668025532308,-0.992708874098054,0.6301587301587303,17.793650793650794
GARANHUNS,PERNAMBUCO,Caatinga,-9.039503333333334,-36.455439999999996,11.242586,Alto,0.12053668025532308,-0.992708874098054,3.0448351648351655,25.384615384615383
GARARU,SERGIPE,Caatinga,-9.981667367346938,-37.23816634985423,15.189102,Alto,0.12053668025532308,-0.992708874098054,3.4597540983606554,14.69672131147541
GARIBALDI,RIO GRANDE DO SUL,Mata Atlântica,-29.251415312500004,-51.58108375,5.3289666,Médio,0.12053668025532308,-0.992708874098054,3.011052631578947,4.526315789473684
GARRAFÃO DO NORTE,PARÁ,Amazônia,-2.193648049281314,-47.07802946966584,14.8625965,Alto,0.12053668025532308,-0.992708874098054,55.85338235294118,6.75
GARRUCHOS,RIO GRANDE DO SUL,Pampa,-28.20610075,-55.51940675,9.107772,Médio,0.12053668025532308,-0.992708874098054,0.5733333333333334,6.444444444444445
GARUVA,SANTA CATARINA,Mata Atlântica,-26.03821328690807,-48.93859369080782,4.4647408,Baixo,0.12053668025532308,-0.992708874098054,3.3866666666666663,0.0
GARÇA,SÃO PAULO,Mata Atlântica,-22.20563993349958,-49.67357707896924,17.829218,Alto,0.12053668025532308,-0.992708874098054,3.465,8.797619047619047
GASPAR,SANTA CATARINA,Mata Atlântica,-26.928722666666665,-48.935749333333334,3.6988294,Baixo,0.12053668025532308,-0.992708874098054,0.07117647058823529,4.411764705882353
GAVIÃO,BAHIA,Caatinga,-11.509472777777779,-39.7503638888889,10.222601,Médio,0.12053668025532308,-0.992708874098054,0.3675,21.86111111111111
GAÚCHA DO NORTE,MATO GROSSO,Amazônia,-12.7387125701677,-53.324810518025664,36.909214,Alto,0.12053668025532308,-0.992708874098054,159.81931506849315,19.45205479452055
GENERAL CARNEIRO,MATO GROSSO,Cerrado,-15.58183357810719,-53.50377306670465,21.379942,Alto,0.12053668025532308,-0.992708874098054,10.786056338028168,18.356807511737088
GENERAL CÂMARA,RIO GRANDE DO SUL,Pampa,-29.860805900473938,-51.90758404265404,5.359399,Médio,0.12053668025532308,-0.992708874098054,2.994179104477612,5.0
GENERAL MAYNARD,SERGIPE,Mata Atlântica,-10.692037272727275,-36.98235454545454,9.524019,Médio,0.12053668025532308,-0.992708874098054,0.0,0.0
GENERAL SAMPAIO,CEARÁ,Caatinga,-4.0633676923076925,-39.461480439560454,10.403125,Médio,0.12053668025532308,-0.992708874098054,0.2946296296296296,49.611111111111114
GENTIO DO OURO,BAHIA,Caatinga,-11.434954244491081,-42.61231527282267,17.232986,Alto,0.12053668025532308,-0.992708874098054,5.469491525423728,39.80508474576271
GETULINA,SÃO PAULO,Mata Atlântica,-21.749088880721224,-50.04393214008321,23.368847,Alto,0.12053668025532308,-0.992708874098054,15.490392156862745,7.1568627450980395
GETÚLIO VARGAS,RIO GRANDE DO SUL,Mata Atlântica,-27.8732615,-52.185913500000005,4.4500074,Baixo,0.12053668025532308,-0.992708874098054,0.49600000000000005,4.733333333333333
GILBUÉS,PIAUÍ,Cerrado,-9.59733193661972,-45.509091263665326,24.806131,Alto,0.12053668025532308,-0.992708874098054,14.57793893129771,41.55725190839695
GIRAU DO PONCIANO,ALAGOAS,Caatinga,-9.773936572769955,-36.87523512676057,16.181492,Alto,0.12053668025532308,-0.992708874098054,4.241791044776119,13.925373134328359
GIRUÁ,RIO GRANDE DO SUL,Mata Atlântica,-28.025854000000002,-54.323567999999995,5.260369,Médio,0.12053668025532308,-0.992708874098054,6.742999999999999,4.8
GLAUCILÂNDIA,MINAS GERAIS,Cerrado,-16.921538644067795,-43.61721288135593,13.09511,Alto,0.12053668025532308,-0.992708874098054,3.2062500000000003,27.0
GLORINHA,RIO GRANDE DO SUL,Mata Atlântica,-29.822901666666667,-50.77675333333334,5.4463706,Médio,0.12053668025532308,-0.992708874098054,4.841666666666667,3.3333333333333335
GLÓRIA,BAHIA,Caatinga,-9.142253169398904,-38.4245681147541,13.597029,Alto,0.12053668025532308,-0.992708874098054,2.677111111111111,22.966666666666665
GLÓRIA D'OESTE,MATO GROSSO,Amazônia,-15.861498391304345,-58.26346112173913,10.197007,Médio,0.12053668025532308,-0.992708874098054,4.060222222222222,8.822222222222223
GLÓRIA DE DOURADOS,MATO GROSSO DO SUL,Mata Atlântica,-22.43680112676056,-54.18129000000002,17.861113,Alto,0.12053668025532308,-0.992708874098054,3.8300000000000005,6.285714285714286
GLÓRIA DO GOITÁ,PERNAMBUCO,Mata Atlântica,-8.002150926365795,-35.30346337529692,5.557002,Médio,0.12053668025532308,-0.992708874098054,0.2992105263157894,25.05263157894737
